@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,9,14'

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute education-num numeric
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
46,Self-emp-inc,Assoc-voc,11,Divorced,Exec-managerial,Husband,Female,0,0,63,<=50K
22,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Female,0,0,20,<=50K
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
44,Private,HS-grad,9,Divorced,Other-service,Husband,Female,0,0,40,<=50K
52,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
32,Local-gov,Some-college,10,Never-married,Protective-serv,Husband,Male,0,0,40,<=50K
59,Self-emp-inc,Assoc-voc,11,Divorced,Sales,Husband,Male,10520,0,60,>50K
50,Private,11th,7,Divorced,Machine-op-inspct,Husband,Female,0,0,35,<=50K
28,Private,Bachelors,13,Never-married,Exec-managerial,Husband,Male,0,0,60,<=50K
27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,15,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,>50K
22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,Male,0,0,40,<=50K
19,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
59,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Husband,Male,0,0,40,<=50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,12,<=50K
17,Private,10th,6,Never-married,Farming-fishing,Own-child,Male,0,0,20,<=50K
56,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
36,Local-gov,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,<=50K
31,State-gov,Some-college,10,Never-married,Transport-moving,Husband,Male,0,0,40,<=50K
53,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,<=50K
75,Local-gov,HS-grad,9,Widowed,Adm-clerical,Husband,Female,0,1870,35,<=50K
25,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
44,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Female,0,0,35,<=50K
37,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
38,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,38,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
27,Private,HS-grad,9,Separated,Machine-op-inspct,Husband,Male,0,0,38,<=50K
50,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,80,>50K
52,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
37,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
36,Private,Bachelors,13,Divorced,Exec-managerial,Husband,Male,4787,0,40,>50K
38,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Male,0,0,38,<=50K
54,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Female,10605,0,6,>50K
35,Private,Bachelors,13,Married-civ-spouse,Sales,Other-relative,Male,0,0,40,<=50K
40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Male,0,0,40,<=50K
47,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,15,<=50K
30,Private,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
34,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,Male,0,0,40,<=50K
47,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,>50K
37,Private,HS-grad,9,Separated,Prof-specialty,Husband,Female,0,0,38,<=50K
60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
23,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,Male,0,0,40,<=50K
59,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,56,<=50K
72,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
57,Private,10th,6,Married-civ-spouse,Other-service,Wife,Female,0,0,24,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,28,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
58,Private,9th,5,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,<=50K
28,Private,Bachelors,13,Never-married,Transport-moving,Husband,Male,0,0,45,<=50K
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
35,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1848,35,<=50K
30,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
43,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,1762,40,<=50K
51,Private,Doctorate,16,Married-civ-spouse,Sales,Husband,Male,15024,0,60,>50K
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,Male,0,0,40,<=50K
35,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
23,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,40,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Female,0,0,16,<=50K
61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,35,>50K
31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,40,<=50K
18,Private,11th,7,Never-married,Other-service,Husband,Male,0,0,40,<=50K
23,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
21,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,15,<=50K
50,Private,Bachelors,13,Divorced,Exec-managerial,Husband,Female,0,0,45,>50K
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Female,15024,0,40,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
19,State-gov,Some-college,10,Never-married,Adm-clerical,Other-relative,Female,0,0,15,<=50K
29,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,Male,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Female,0,1719,20,<=50K
33,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,25,<=50K
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,1902,70,>50K
48,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,35,>50K
45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,<=50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
66,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,<=50K
32,Private,5th-6th,3,Never-married,Other-service,Husband,Male,0,0,48,<=50K
35,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,Male,0,0,40,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
48,Private,HS-grad,9,Separated,Craft-repair,Husband,Male,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Male,0,0,15,<=50K
56,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,Male,0,1887,40,<=50K
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,>50K
19,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,38,<=50K
32,Private,9th,5,Divorced,Craft-repair,Other-relative,Male,0,0,40,<=50K
44,Private,HS-grad,9,Widowed,Machine-op-inspct,Husband,Female,0,0,37,<=50K
17,Private,10th,6,Never-married,Sales,Own-child,Female,0,0,15,<=50K
42,State-gov,Prof-school,15,Widowed,Prof-specialty,Husband,Female,0,0,38,>50K
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,15,<=50K
31,Private,10th,6,Divorced,Other-service,Not-in-family,Male,0,0,40,<=50K
23,Federal-gov,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,<=50K
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,>50K
25,Private,11th,7,Never-married,Other-service,Husband,Female,0,0,40,<=50K
25,Private,Some-college,10,Never-married,Prof-specialty,Husband,Female,0,0,35,<=50K
28,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
67,Private,Some-college,10,Divorced,Handlers-cleaners,Husband,Male,2329,0,40,<=50K
51,Private,Preschool,1,Never-married,Machine-op-inspct,Unmarried,Male,0,0,40,<=50K
58,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,64,<=50K
58,Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,25,<=50K
31,Private,Some-college,10,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
17,Private,10th,6,Never-married,Other-service,Own-child,Male,0,0,40,<=50K
46,Private,Bachelors,13,Divorced,Sales,Husband,Female,0,0,40,<=50K
51,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,60,>50K
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,<=50K
41,Private,HS-grad,9,Separated,Craft-repair,Husband,Male,0,0,40,<=50K
37,Private,7th-8th,4,Divorced,Other-service,Husband,Female,0,0,40,<=50K
38,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Female,0,0,49,<=50K
60,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,Male,0,0,45,<=50K
44,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
22,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,40,<=50K
28,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
40,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
43,Private,11th,7,Divorced,Machine-op-inspct,Husband,Female,0,0,46,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
47,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,42,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Female,0,0,40,<=50K
40,Private,Assoc-voc,11,Never-married,Prof-specialty,Husband,Male,0,0,43,<=50K
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Female,0,0,40,>50K
31,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,4386,0,40,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Female,0,1977,65,<=50K
37,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
39,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,Female,0,0,38,<=50K
71,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,64,<=50K
21,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,<=50K
48,Private,Masters,14,Never-married,Exec-managerial,Own-child,Female,0,0,40,<=50K
41,Private,Some-college,10,Separated,Sales,Husband,Female,0,0,35,<=50K
70,Private,Some-college,10,Widowed,Sales,Husband,Female,0,0,40,<=50K
25,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
32,Private,HS-grad,9,Divorced,Other-service,Husband,Female,0,0,28,<=50K
19,Private,11th,7,Never-married,Prof-specialty,Own-child,Male,0,0,15,<=50K
40,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,65,<=50K
17,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,12,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
21,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,<=50K
57,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,Male,0,0,48,>50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,40,>50K
50,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Other-service,Husband,Female,0,0,50,<=50K
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,35,>50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
30,Private,10th,6,Divorced,Transport-moving,Not-in-family,Male,0,1876,40,<=50K
22,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,12,<=50K
58,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,45,<=50K
45,Local-gov,Masters,14,Divorced,Prof-specialty,Husband,Female,0,0,45,<=50K
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,>50K
56,Private,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
25,Private,Assoc-acdm,12,Never-married,Craft-repair,Husband,Male,0,0,42,<=50K
58,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,<=50K
28,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,40,<=50K
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,50,<=50K
21,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,25,<=50K
25,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,<=50K
28,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Male,0,0,50,<=50K
24,Private,Bachelors,13,Never-married,Exec-managerial,Husband,Male,0,0,60,<=50K
22,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,20,<=50K
50,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,40,<=50K
24,Private,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,10,<=50K
55,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,75,<=50K
19,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,12,<=50K
34,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,<=50K
39,Private,Some-college,10,Never-married,Sales,Husband,Male,0,0,56,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
52,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,<=50K
41,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Female,0,0,40,<=50K
38,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,<=50K
44,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
32,Private,12th,8,Never-married,Sales,Husband,Male,0,0,24,<=50K
44,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Wife,Male,0,0,40,<=50K
46,Private,HS-grad,9,Divorced,Craft-repair,Husband,Male,0,0,40,>50K
19,Private,11th,7,Never-married,Adm-clerical,Husband,Male,0,0,15,<=50K
49,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,>50K
23,Private,Some-college,10,Never-married,Craft-repair,Husband,Male,0,0,50,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
48,Private,12th,8,Separated,Adm-clerical,Own-child,Female,0,0,40,<=50K
32,Private,12th,8,Married-civ-spouse,Craft-repair,Other-relative,Male,0,0,50,<=50K
62,Private,HS-grad,9,Never-married,Protective-serv,Husband,Male,0,0,40,<=50K
22,Private,Some-college,10,Divorced,Exec-managerial,Husband,Female,3418,0,40,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,16,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,<=50K
42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,50,<=50K
35,Private,Assoc-acdm,12,Divorced,Other-service,Own-child,Female,0,0,40,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,40,>50K
21,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,Male,0,0,48,<=50K
57,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,38,<=50K
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,3103,0,50,<=50K
43,Private,Masters,14,Divorced,Adm-clerical,Not-in-family,Female,0,0,25,<=50K
34,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,50,<=50K
23,Private,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
36,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,70,<=50K
36,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,55,<=50K
31,Private,5th-6th,3,Never-married,Other-service,Husband,Male,0,0,50,<=50K
57,Private,HS-grad,9,Divorced,Exec-managerial,Husband,Female,0,0,40,<=50K
32,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,>50K
49,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
33,Local-gov,7th-8th,4,Never-married,Other-service,Own-child,Male,0,0,20,<=50K
60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,20051,0,40,>50K
33,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,40,<=50K
47,Local-gov,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,>50K
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,30,<=50K
37,Private,Assoc-acdm,12,Divorced,Adm-clerical,Husband,Female,0,0,40,<=50K
56,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,<=50K
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,<=50K
54,Private,Some-college,10,Widowed,Priv-house-serv,Husband,Female,0,0,80,>50K
25,Private,9th,5,Never-married,Other-service,Not-in-family,Male,0,0,40,<=50K
39,Private,HS-grad,9,Never-married,Craft-repair,Husband,Male,0,0,40,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,>50K
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
47,Private,Masters,14,Divorced,Prof-specialty,Husband,Female,0,0,50,>50K
47,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,40,<=50K
38,Federal-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,<=50K
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,Female,0,0,5,<=50K
31,Private,Some-college,10,Never-married,Adm-clerical,Husband,Female,0,0,28,<=50K
44,Private,HS-grad,9,Never-married,Exec-managerial,Husband,Male,14344,0,50,<=50K
38,State-gov,HS-grad,9,Divorced,Craft-repair,Husband,Male,6849,0,38,<=50K
27,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,Female,0,0,10,<=50K
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
51,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,75,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,40,>50K
48,Federal-gov,Some-college,10,Never-married,Adm-clerical,Husband,Male,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,4508,0,40,<=50K
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,38,<=50K
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,38,<=50K
40,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,38,<=50K
45,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Female,0,0,45,<=50K
65,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,48,<=50K
41,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Husband,Male,0,0,60,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,25,<=50K
54,Private,5th-6th,3,Married-civ-spouse,Sales,Husband,Male,0,0,51,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,30,<=50K
55,State-gov,Some-college,10,Divorced,Transport-moving,Husband,Male,0,0,40,<=50K
27,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Female,0,0,50,<=50K
45,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Female,0,1564,40,>50K
40,Local-gov,HS-grad,9,Divorced,Craft-repair,Own-child,Female,0,0,40,<=50K
45,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Female,0,0,30,<=50K
58,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,42,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Male,0,0,50,<=50K
25,Private,Some-college,10,Never-married,Transport-moving,Own-child,Male,0,0,50,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,35,<=50K
44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,35,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
41,Local-gov,9th,5,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,<=50K
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,<=50K
45,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,10,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Female,0,0,40,<=50K
27,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,30,<=50K
28,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Female,0,0,43,<=50K
39,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,38,<=50K
17,Private,10th,6,Never-married,Other-service,Own-child,Female,0,0,21,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,<=50K
37,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Husband,Female,0,0,65,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,38,<=50K
52,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,Female,0,0,40,<=50K
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Male,0,0,40,>50K
32,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,<=50K
40,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,50,<=50K
22,Private,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,Male,0,0,40,<=50K
52,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,<=50K
